# idx	t_ms	dt_ms	rects	dmg_px	dmg_pct
672	3470.89	3.07	1	3686400	100.00
673	3474.39	3.50	1	3686400	100.00
674	3477.83	3.44	1	3686400	100.00
675	3481.01	3.18	1	3686400	100.00
676	3484.23	3.22	1	3686400	100.00
677	3487.79	3.56	1	3686400	100.00
678	3491.00	3.21	1	3686400	100.00
679	3494.56	3.56	1	3686400	100.00
680	3497.78	3.22	1	3686400	100.00
681	3501.18	3.40	1	3686400	100.00
682	3504.28	3.09	1	3686400	100.00
683	3507.97	3.69	1	3686400	100.00
684	3511.18	3.21	1	3686400	100.00
685	3514.36	3.18	1	3686400	100.00
686	3517.86	3.50	1	3686400	100.00
687	3521.04	3.17	1	3686400	100.00
688	3525.95	4.91	1	3686400	100.00
689	3527.75	1.80	1	3686400	100.00
690	3531.09	3.35	1	3686400	100.00
691	3534.40	3.31	1	3686400	100.00
692	3537.78	3.38	1	3686400	100.00
693	3541.22	3.44	1	3686400	100.00
694	3544.33	3.11	1	3686400	100.00
695	3547.82	3.49	1	3686400	100.00
696	3550.90	3.08	1	3686400	100.00
697	3554.37	3.47	1	3686400	100.00
698	3557.66	3.29	1	3686400	100.00
699	3561.09	3.43	1	3686400	100.00
700	3564.34	3.25	1	3686400	100.00
701	3567.95	3.61	1	3686400	100.00
702	3571.19	3.24	1	3686400	100.00
703	3574.38	3.19	1	3686400	100.00
704	3577.56	3.18	1	3686400	100.00
705	3581.17	3.61	1	3686400	100.00
706	3584.22	3.05	1	3686400	100.00
707	3587.83	3.61	1	3686400	100.00
708	3591.00	3.16	1	3686400	100.00
709	3594.43	3.43	1	3686400	100.00
710	3597.68	3.25	1	3686400	100.00
711	3601.05	3.37	1	3686400	100.00
712	3604.34	3.29	1	3686400	100.00
713	3607.73	3.39	1	3686400	100.00
714	3611.17	3.44	1	3686400	100.00
715	3614.35	3.18	1	3686400	100.00
716	3617.66	3.31	1	3686400	100.00
717	3621.20	3.54	1	3686400	100.00
718	3624.36	3.16	1	3686400	100.00
719	3627.83	3.47	1	3686400	100.00
720	3630.96	3.14	1	3686400	100.00
721	3634.53	3.57	1	3686400	100.00
722	3638.01	3.48	1	3686400	100.00
723	3641.08	3.07	1	3686400	100.00
724	3644.25	3.17	1	3686400	100.00
725	3647.72	3.47	1	3686400	100.00
726	3651.37	3.65	1	3686400	100.00
727	3654.59	3.23	1	3686400	100.00
728	3657.56	2.96	1	3686400	100.00
729	3661.10	3.55	1	3686400	100.00
730	3664.33	3.23	1	3686400	100.00
731	3677.03	12.70	1	3686400	100.00
732	3689.25	12.22	1	3686400	100.00
733	3691.60	2.34	1	3686400	100.00
734	3694.44	2.84	1	3686400	100.00
735	3697.76	3.32	1	3686400	100.00
736	3701.17	3.41	1	3686400	100.00
737	3704.25	3.08	1	3686400	100.00
738	3707.70	3.45	1	3686400	100.00
739	3711.28	3.57	1	3686400	100.00
740	3714.69	3.42	1	3686400	100.00
741	3717.95	3.26	1	3686400	100.00
742	3721.38	3.42	1	3686400	100.00
743	3724.60	3.22	1	3686400	100.00
744	3727.98	3.38	1	3686400	100.00
745	3730.90	2.93	1	3686400	100.00
746	3734.89	3.99	1	3686400	100.00
747	3737.62	2.73	1	3686400	100.00
748	3741.16	3.54	1	3686400	100.00
749	3744.23	3.07	1	3686400	100.00
750	3747.79	3.56	1	3686400	100.00
751	3750.90	3.11	1	3686400	100.00
752	3754.52	3.62	1	3686400	100.00
753	3757.59	3.08	1	3686400	100.00
754	3761.22	3.63	1	3686400	100.00
755	3764.22	3.00	1	3686400	100.00
756	3767.77	3.56	1	3686400	100.00
757	3771.22	3.45	1	3686400	100.00
758	3774.43	3.21	1	3686400	100.00
759	3777.63	3.20	1	3686400	100.00
760	3781.17	3.54	1	3686400	100.00
761	3784.43	3.26	1	3686400	100.00
762	3787.77	3.34	1	3686400	100.00
763	3791.02	3.25	1	3686400	100.00
764	3794.50	3.48	1	3686400	100.00
765	3797.71	3.21	1	3686400	100.00
766	3801.02	3.31	1	3686400	100.00
767	3804.44	3.42	1	3686400	100.00
768	3807.70	3.26	1	3686400	100.00
769	3810.98	3.28	1	3686400	100.00
770	3814.38	3.40	1	3686400	100.00
771	3817.72	3.34	1	3686400	100.00
772	3821.06	3.33	1	3686400	100.00
773	3824.34	3.28	1	3686400	100.00
774	3893.92	69.58	1	3686400	100.00
775	4067.94	174.02	1	3686400	100.00
776	4091.38	23.44	1	3686400	100.00
777	4094.27	2.89	1	3686400	100.00
778	4097.91	3.64	1	3686400	100.00
779	4100.96	3.05	1	3686400	100.00
780	4104.37	3.41	1	3686400	100.00
781	4170.68	66.31	1	3686400	100.00
782	4193.20	22.52	1	3686400	100.00
783	4195.20	2.00	1	3686400	100.00
784	4199.25	4.05	1	3686400	100.00
785	4200.90	1.65	1	3686400	100.00
786	4204.53	3.63	1	3686400	100.00
787	4207.65	3.12	1	3686400	100.00
788	4211.18	3.53	1	3686400	100.00
789	4214.37	3.20	1	3686400	100.00
790	4217.78	3.41	1	3686400	100.00
791	4221.08	3.30	1	3686400	100.00
792	4224.53	3.45	1	3686400	100.00
793	4227.60	3.07	1	3686400	100.00
794	4231.13	3.53	1	3686400	100.00
795	4234.44	3.32	1	3686400	100.00
796	4237.76	3.32	1	3686400	100.00
797	4241.08	3.32	1	3686400	100.00
798	4244.53	3.45	1	3686400	100.00
799	4247.62	3.10	1	3686400	100.00
800	4251.15	3.52	1	3686400	100.00
801	4254.43	3.28	1	3686400	100.00
802	4257.79	3.36	1	3686400	100.00
803	4261.03	3.24	1	3686400	100.00
804	4264.53	3.50	1	3686400	100.00
805	4267.58	3.05	1	3686400	100.00
806	4271.14	3.56	1	3686400	100.00
807	4274.47	3.33	1	3686400	100.00
808	4277.71	3.24	1	3686400	100.00
809	4281.01	3.30	1	3686400	100.00
810	4284.54	3.53	1	3686400	100.00
811	4287.59	3.05	1	3686400	100.00
812	4291.06	3.47	1	3686400	100.00
813	4314.80	23.73	1	3686400	100.00
814	4317.69	2.90	1	3686400	100.00
815	4321.04	3.35	1	3686400	100.00
816	4324.53	3.49	1	3686400	100.00
817	4327.68	3.16	1	3686400	100.00
818	4331.39	3.71	1	3686400	100.00
819	4334.60	3.21	1	3686400	100.00
820	4337.97	3.37	1	3686400	100.00
821	4341.17	3.21	1	3686400	100.00
822	4344.50	3.33	1	3686400	100.00
823	4347.57	3.08	1	3686400	100.00
824	4351.01	3.44	1	3686400	100.00
825	4354.50	3.49	1	3686400	100.00
826	4357.65	3.15	1	3686400	100.00
827	4360.92	3.27	1	3686400	100.00
828	4364.39	3.46	1	3686400	100.00
829	4367.81	3.42	1	3686400	100.00
830	4371.08	3.27	1	3686400	100.00
831	4374.51	3.43	1	3686400	100.00
832	4377.69	3.18	1	3686400	100.00
833	4380.92	3.22	1	3686400	100.00
834	4384.55	3.63	1	3686400	100.00
835	4387.59	3.04	1	3686400	100.00
836	4391.07	3.48	1	3686400	100.00
837	4394.29	3.22	1	3686400	100.00
838	4397.79	3.50	1	3686400	100.00
839	4400.91	3.12	1	3686400	100.00
840	4404.54	3.63	1	3686400	100.00
841	4407.61	3.07	1	3686400	100.00
842	4411.14	3.53	1	3686400	100.00
843	4435.16	24.02	1	3686400	100.00
844	4437.96	2.80	1	3686400	100.00
845	4441.01	3.05	1	3686400	100.00
846	4444.51	3.51	1	3686400	100.00
847	4447.83	3.32	1	3686400	100.00
848	4451.03	3.20	1	3686400	100.00
849	4454.37	3.34	1	3686400	100.00
850	4457.73	3.36	1	3686400	100.00
851	4461.05	3.32	1	3686400	100.00
852	4464.45	3.40	1	3686400	100.00
853	4467.68	3.23	1	3686400	100.00
854	4471.08	3.41	1	3686400	100.00
855	4474.23	3.15	1	3686400	100.00
856	4477.80	3.57	1	3686400	100.00
857	4563.21	85.41	1	3686400	100.00
858	4657.24	94.03	1	3686400	100.00
859	4870.93	213.69	1	3686400	100.00
860	4873.35	2.42	1	3686400	100.00
861	4877.74	4.39	1	3686400	100.00
862	4892.44	14.70	1	3686400	100.00
863	4990.99	98.54	1	3686400	100.00
